p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
8.122097,7.789376,7.470783,7.891754,7.892008,6.842071,7.528357,8.230673,5.703303,7.585913,3.040480,4.422646,2.499474,2.208434,2.768259,2.768274,3.831966,3.332499,1.656082,2.790914,zero 
7.535902,5.966070,6.025506,5.913323,6.673790,5.552346,6.395294,6.238517,5.453859,5.984839,3.298804,2.643521,2.874254,2.602555,2.589261,2.959932,3.971248,3.669377,1.386833,3.164131,zero 
9.595217,7.476410,9.091213,8.561155,8.823755,8.601558,8.684213,8.883353,8.594944,8.886992,3.029664,6.405973,3.017287,2.324877,2.904080,2.607414,4.526936,3.155462,1.954560,3.458371,zero 
8.653252,7.640435,7.427020,6.818471,7.842363,7.259377,7.299658,8.198144,6.857789,7.506155,3.522827,4.686071,2.359403,1.988380,2.830202,2.615871,4.588214,3.689645,1.519966,3.771414,zero 
8.220707,5.466550,6.228315,6.325423,6.319846,6.229867,6.664747,6.303595,5.769343,5.812098,2.585531,2.738154,2.124813,1.959390,2.771213,2.241308,2.092285,3.631183,1.362028,3.188651,zero 
7.709056,6.812023,7.509104,6.697791,7.576954,6.763357,7.464157,7.653842,7.521807,7.440161,2.332311,5.147666,2.334017,1.812485,3.267584,2.483628,3.066428,3.998555,1.707395,3.637940,zero 
8.467530,6.724335,7.468308,7.104823,7.837620,7.396213,8.295378,8.139683,7.435128,7.768021,3.669726,5.292544,2.209748,2.220289,3.143488,2.383763,3.041548,4.586240,1.388251,4.132676,zero 
8.808240,6.524621,7.170319,8.001214,8.513212,7.366902,7.589725,7.911237,6.568162,7.916205,3.167461,3.035377,2.711272,2.241304,2.036080,2.339283,3.707923,3.633662,1.444362,3.384666,zero 
7.929534,6.649132,6.839161,7.926702,7.970939,7.200487,6.919034,8.045574,6.393502,7.287171,3.586882,4.588203,2.691460,2.488077,2.967846,2.635379,4.106244,3.091020,1.340348,3.480745,zero 
7.547642,6.566255,7.059030,7.227223,6.698576,6.028221,6.580383,7.148282,5.827055,6.125432,3.455437,4.697190,2.752245,2.610006,2.687641,2.829677,3.707465,3.732712,1.794277,3.223769,zero 
7.648826,5.560816,6.313717,6.331733,6.255951,6.083879,6.648791,6.684874,6.151775,6.415096,3.347497,4.522417,2.783092,2.600739,2.357585,2.916617,3.838016,3.261898,1.873477,2.507350,zero 
8.412773,7.456434,7.573801,7.543143,7.629378,6.921235,7.380926,7.264122,5.688594,6.680614,2.751770,4.088188,2.170139,2.214052,2.629101,2.853954,3.302163,3.197092,1.769767,2.795591,zero 
8.146643,8.268074,7.685561,6.002416,7.904599,6.765529,7.677376,7.797629,6.325653,7.407514,2.324873,3.631066,1.931143,1.561976,2.628898,1.914610,3.897800,3.785130,1.232084,2.990964,zero 
8.082425,6.840010,6.697302,7.427943,7.362952,6.462595,6.657850,7.119496,5.529279,7.029032,2.895051,2.819665,2.114108,1.803035,2.226425,2.821340,3.460676,3.144987,1.118381,2.588633,zero 
8.703999,9.246551,8.398937,8.684649,8.736569,8.255477,8.265330,8.833878,7.096951,8.183665,2.782319,5.652662,2.657781,2.020804,2.761461,2.886947,4.138911,3.225635,1.659268,2.756609,zero 
8.084441,6.563363,6.722984,6.948058,7.267284,6.267165,6.846960,6.805262,5.340584,6.429993,3.142568,2.137874,2.200999,1.949125,2.398422,2.833247,3.467437,3.463682,1.119430,3.176636,zero 
7.696803,8.314868,8.463785,8.323351,8.188156,7.328894,7.811830,8.766896,7.531240,7.859854,2.326895,5.818344,2.373727,1.844243,3.270787,2.661031,2.978556,4.592183,1.602242,4.133315,zero 
8.252990,6.159946,6.536541,6.483136,6.831845,6.507047,7.522022,6.501167,6.393391,6.288601,2.043922,2.523144,1.496787,1.723907,2.738182,2.149801,2.834674,3.634659,1.273552,3.246876,zero 
8.233652,7.729656,7.406441,8.144143,7.909342,6.903808,7.168818,7.849260,6.076529,7.196815,2.947537,3.689767,2.622680,1.814610,2.597369,2.627662,3.897419,3.783793,1.402401,3.204812,zero 
8.477184,7.682078,6.903607,7.116866,7.545805,6.679040,7.079645,7.401920,5.223524,6.896889,2.187536,2.935496,1.982303,1.502287,1.831901,2.441749,3.466352,2.851399,1.077854,2.289893,zero 
9.232802,9.177924,8.486837,9.219291,9.075037,8.370154,8.660415,8.581782,7.178443,8.286563,2.260769,3.725769,2.719627,2.110571,2.432587,2.399399,3.878392,3.414890,1.365476,3.348925,zero 
8.780935,7.965890,7.676953,7.271826,7.898005,7.064403,7.792444,8.057562,5.826970,7.230036,2.498994,4.350601,2.319121,1.971354,2.302634,2.529577,3.909910,2.663215,1.449414,2.665414,zero 
7.902119,4.538601,6.688128,6.244414,6.260126,5.472778,6.380009,6.659591,6.351586,6.013903,3.182992,2.733459,2.534564,2.228921,1.969801,2.344592,2.532771,2.843295,1.614708,2.881150,zero 
7.889030,5.742360,6.619631,6.637948,7.456803,6.326860,6.841010,6.941016,5.778019,6.652888,2.737410,2.322363,1.865322,1.912419,2.435511,1.744209,2.431263,3.590503,1.128949,3.211364,zero 
9.297662,8.368676,8.261209,8.771332,8.918369,8.097156,8.591876,8.134398,7.280898,8.113942,2.973155,3.708367,3.091818,2.764852,2.233652,2.440533,3.917183,3.219904,1.450275,3.406849,zero 
8.336817,6.860279,7.174330,7.567354,7.683882,7.114548,7.348845,7.820470,6.900371,7.082304,3.360366,3.591653,2.655633,2.989892,3.126308,2.786989,3.695010,4.058541,1.451708,4.205563,zero 
8.141504,6.046021,6.646138,6.507767,7.021040,6.102576,6.768403,7.066354,5.560771,6.729488,3.113807,3.366423,2.248674,1.880150,2.111662,2.447113,3.570913,2.770835,1.030499,2.502730,zero 
8.889166,9.174543,8.118048,7.902904,8.591335,8.353199,8.527285,9.234705,7.384329,8.427313,2.796567,4.832167,2.464462,1.979465,2.833541,2.054781,2.683396,3.804403,1.520350,3.206206,zero 
8.984339,9.067192,8.825830,8.891178,8.682526,8.317307,8.670579,8.287687,6.995297,7.706322,3.620371,4.933921,2.960416,2.357199,2.632467,2.748425,4.648002,3.043268,1.853683,2.861244,zero 
7.922352,6.954450,6.984808,7.307474,7.266114,6.583376,6.810490,7.409450,5.478716,6.687474,3.610310,3.938882,2.733301,2.214342,2.424373,2.508635,3.566271,3.243809,1.287559,2.939482,zero 
8.505650,6.495096,6.952578,6.294362,7.062863,6.149236,6.632290,6.650807,5.703712,6.005217,2.605049,2.951172,1.800351,1.739901,1.612826,2.336906,3.453488,2.239833,1.107543,2.176595,zero 
8.296795,7.551034,8.095571,7.679424,7.720686,7.396417,7.361065,8.522821,8.033322,8.030918,3.240483,6.226844,2.807794,2.002333,3.503956,2.899568,4.988029,4.708532,1.730354,4.115493,zero 
8.415712,5.994450,6.369433,7.004154,7.444162,7.095785,7.676396,6.890318,6.091382,6.815498,2.615438,2.762429,2.081767,1.979800,2.169514,2.762222,2.920033,2.840614,1.437556,2.759906,zero 
7.563589,6.971349,6.958405,7.540266,6.281172,6.518443,6.736165,7.429304,5.713157,6.580449,3.084222,5.160734,2.666789,2.122272,3.116706,2.931105,4.006198,3.487208,1.835243,2.877397,zero 
8.578280,7.670630,8.151070,8.431682,8.165942,7.890777,8.254901,7.881740,7.425641,7.378112,3.684764,4.866475,3.443680,3.107320,3.097832,2.541848,4.718378,3.830774,1.464262,4.049545,zero 
8.863774,8.644985,9.264106,9.549543,8.462723,8.836246,8.838756,8.743794,7.909412,7.934101,3.630113,5.468040,2.934971,2.292168,2.144210,2.348616,4.032171,2.433072,1.994200,2.249530,zero 
8.465377,8.266232,7.822125,8.255123,7.900967,7.353657,7.681336,7.756170,5.860634,7.037288,2.793932,3.671671,2.321940,2.065103,2.258466,2.547804,3.468862,2.970703,1.403643,2.731780,zero 
9.097187,7.945391,8.995055,9.418188,8.997052,9.392270,8.290726,9.341632,9.493709,8.644779,4.060648,8.010376,2.769387,2.643784,3.596871,3.382760,6.044545,4.631113,1.994534,4.409488,zero 
8.585223,7.322433,7.835667,7.131602,7.554186,7.322600,7.406228,7.260995,7.303177,7.481632,2.747272,4.860596,2.416842,2.182768,2.433455,2.485247,4.085664,2.311932,1.415268,2.499257,zero 
8.155507,7.099440,7.406606,6.616205,7.420624,6.409920,7.303570,7.089589,5.484754,6.485559,2.532215,3.087575,1.842511,1.615144,2.309812,2.239560,3.623404,2.517483,1.166537,2.573036,zero 
7.552273,5.854320,6.516950,6.653590,6.421287,5.704158,6.550139,6.346404,5.583818,5.581335,3.384260,3.935224,2.975833,2.576748,2.744713,2.395073,3.596141,3.778242,1.393042,3.587428,zero 
8.489337,8.258169,7.606172,8.581071,8.782970,7.608056,7.789537,8.409474,6.690651,8.280826,2.838375,3.689280,2.512687,2.351917,2.583369,2.606676,3.813313,3.675152,1.389119,3.144933,zero 
8.248594,5.125056,6.147814,6.223570,6.245042,6.000813,6.267164,6.022443,5.878000,5.933418,3.040264,2.061892,2.342852,2.478607,2.349710,2.627470,2.809766,3.031399,1.139557,2.858888,zero 
8.012017,6.964272,7.083057,6.519298,7.451023,6.323119,7.415678,7.058673,5.684149,6.438574,3.219315,3.789355,2.552285,2.157518,2.818313,2.971826,4.014662,3.422452,1.465345,3.178129,zero 
8.349963,8.032408,7.615645,8.203101,8.501543,7.841775,7.776002,8.371720,6.275116,7.612481,3.006759,4.674571,3.114299,2.751958,2.624069,2.175000,3.859832,3.218074,1.510556,3.340049,zero 
8.654454,5.637230,7.098993,6.505431,7.070597,6.716611,6.974921,7.201355,6.683657,6.590739,3.653329,4.529388,2.808803,2.460487,2.784941,2.586650,3.920718,3.578471,1.627290,3.418128,zero 
7.711420,7.976527,8.121784,7.283612,7.790693,7.410491,8.606041,8.172678,7.945058,7.807029,2.530314,5.570423,1.861366,1.744546,3.491839,2.169417,2.930716,4.668145,1.740608,4.066989,zero 
7.800324,5.453300,6.589268,6.234836,6.633832,5.586497,6.887845,6.382534,5.504240,6.163927,2.958927,2.311577,2.266978,2.177351,2.581122,2.326240,3.082650,3.743759,1.266580,3.120177,zero 
8.038960,7.714207,7.588811,6.352889,7.910761,6.940577,7.800699,7.803684,6.756306,7.335293,2.977347,3.602551,1.835863,1.802808,3.207342,1.919001,3.856978,3.657703,1.612181,3.257652,zero 
7.991485,6.920412,6.993661,7.005741,7.056363,6.306361,7.070235,7.454427,5.338715,6.742564,3.221901,3.255454,2.006060,1.830695,2.550566,2.314170,3.030050,3.205861,1.055817,2.967776,zero 
8.574420,7.573795,7.529159,7.669686,8.434383,7.579214,8.035289,7.774964,6.097489,7.630478,3.083278,3.061153,2.434442,1.919264,2.622778,2.414579,4.026835,3.346949,1.559961,2.915379,zero 
8.263017,5.776682,7.169556,6.834140,7.308018,6.072396,7.064309,6.895406,6.066760,6.550972,3.152162,2.687502,2.450424,2.110659,2.306542,2.220937,2.994317,2.700742,1.428058,2.640121,zero 
8.053940,8.049460,7.780536,7.593264,7.865433,6.879966,8.039662,8.003300,6.403529,7.456580,2.651699,4.218436,2.129103,1.596819,2.708191,2.517180,3.380493,3.934892,1.386968,3.114878,zero 
8.912804,6.732085,6.792082,7.808235,7.978182,7.459242,7.677682,8.037661,6.697229,7.325522,3.216898,3.190446,2.799984,2.939978,2.306309,2.626877,3.407485,3.399050,1.694905,3.747326,zero 
7.555067,6.381931,7.054072,7.527814,6.698566,5.775280,6.464121,6.377667,6.253301,6.380993,2.904771,3.918954,2.472244,2.045417,1.989602,2.875966,3.814419,2.767251,1.293017,2.366500,zero 
8.220588,5.983484,6.744433,6.581597,7.605010,6.632596,7.204488,7.163002,5.668514,7.117130,2.905659,2.187106,2.258923,2.048531,2.394589,2.156009,3.287216,3.531649,1.060521,2.865586,zero 
8.397031,6.457616,6.429086,7.030329,7.173173,6.479607,6.792095,7.489244,5.487059,7.144256,2.257993,2.117986,2.166953,1.604784,1.771841,2.424713,3.531674,2.662999,1.112875,2.169118,zero 
8.116563,6.999178,7.515448,7.344752,7.765492,6.578217,7.685049,7.588507,6.493753,6.923810,2.705183,2.803226,2.872515,2.384275,2.590113,2.169405,3.020638,3.615830,1.503739,3.554521,zero 
7.617478,7.727426,7.294919,7.100732,7.448636,6.641115,7.188049,7.748971,5.842787,7.085324,2.836555,4.608118,2.205975,1.798419,2.574616,2.621431,3.756627,3.299948,1.286153,2.697061,zero 
8.418761,5.897449,7.583439,7.139008,7.943566,6.836105,7.520619,6.795559,6.254430,6.800102,3.505354,2.541517,2.360414,1.782732,1.721540,2.064672,3.647602,2.085218,1.381393,1.829444,zero 
7.463031,7.150549,6.890488,5.766291,7.843058,6.802040,7.490654,7.470411,6.756947,6.986537,2.011615,3.943551,1.646684,1.664608,2.934552,2.033934,2.640561,3.757145,1.457890,3.400021,zero 
8.095876,8.025105,7.051002,7.080703,6.815703,6.536646,7.189523,7.520745,5.802779,6.509672,3.030411,3.786665,1.998075,1.899525,2.673044,2.761992,3.494612,3.645249,1.500043,3.298203,zero 
7.643207,6.062032,6.394456,5.893697,6.283812,5.547270,6.354419,6.678602,5.494228,6.084778,3.058023,3.471462,2.441879,1.852184,2.740504,2.413962,3.758129,3.565888,1.342070,2.913622,zero 
7.832476,7.482799,7.092859,6.025410,7.530369,6.335513,7.257352,7.414069,6.310868,7.045744,2.350269,2.730464,1.845175,1.552665,2.765054,1.773446,2.166862,4.368462,1.211680,3.630318,zero 
7.968846,7.167474,7.210882,6.581615,7.263934,6.099592,7.020653,7.425253,5.796948,6.400042,2.796280,3.733408,1.799509,1.633418,2.585727,2.544891,3.002842,3.713444,1.249698,3.229052,zero 
7.635965,6.470718,7.006879,7.560019,6.939058,5.986325,6.823578,6.505018,6.083260,6.302040,3.231579,3.695986,2.662123,1.959239,2.315507,3.080088,3.938973,3.463690,1.151269,3.196919,zero 
8.485258,7.496110,7.592184,8.083190,8.187545,7.526410,8.105520,7.968580,6.805418,7.437396,3.843040,4.838339,3.813644,3.631724,3.641010,2.501782,4.037154,4.029520,2.468295,4.159295,zero 
7.451927,8.618072,8.865708,7.790737,8.419121,7.041708,8.197007,8.671430,7.893499,8.277583,2.327062,5.433699,1.884808,1.688647,3.013538,2.756824,3.147255,4.681880,1.471409,3.627624,zero 
8.078502,6.650977,6.993780,6.274755,7.159186,6.416952,7.263902,6.925071,6.371536,6.817299,2.886592,3.883503,2.360584,2.100134,3.236876,2.301570,3.670181,4.249707,1.233107,3.669119,zero 
8.243084,8.421358,7.937081,6.733932,8.217021,7.074178,7.880602,7.859859,6.591304,7.186677,2.511102,3.919806,2.469511,1.924309,2.852189,1.904484,4.108035,3.017763,1.538967,2.988191,zero 
8.678518,7.105002,8.106431,8.643960,9.337763,7.841743,7.690580,9.067745,7.735242,9.132360,2.543644,5.364481,2.182606,2.646006,2.891026,3.299592,4.468140,3.145946,1.594467,2.837202,zero 
8.686138,8.364907,7.885173,7.322201,8.551840,7.446246,8.494531,8.351618,6.408340,7.956391,2.762342,3.126127,2.639958,2.226548,2.701198,1.899973,3.834105,3.738986,1.440670,3.265291,zero 
8.367610,6.387345,6.836071,6.829698,6.730049,6.657181,6.764546,7.001446,6.765827,6.473107,3.843962,4.432235,2.411326,2.277810,3.471661,2.891648,3.633954,4.258693,1.519674,4.363174,zero 
8.371481,7.881943,7.723368,8.116072,8.417658,7.178787,7.860441,8.043206,6.290840,7.724401,2.606714,3.620874,2.253825,1.874366,2.248616,2.801401,3.830440,3.165305,1.394338,2.907549,zero 
8.612935,8.162810,7.894120,7.812868,8.447571,7.387318,8.339573,7.837242,6.499017,7.540335,3.090767,3.004163,2.816048,2.339710,2.747664,2.104156,4.002410,3.189012,1.506866,3.354997,zero 
7.564824,6.239777,6.711522,6.751085,7.251169,6.649208,7.058284,7.366818,6.029677,6.587829,3.475756,3.850782,2.747849,2.466480,3.035305,1.999179,3.354555,3.529379,1.528569,3.616481,zero 
8.061538,7.318870,7.755324,6.305457,7.370701,6.240783,7.538182,7.416147,6.163185,6.801111,2.851275,3.880993,2.204985,1.930704,2.346912,1.969165,3.438827,3.196255,1.372050,2.922412,zero 
8.448389,4.717418,6.300361,6.251916,7.322620,6.341967,6.659228,6.658826,6.066843,6.317224,3.210543,1.457718,2.123583,2.433230,2.603776,2.741881,2.661299,3.514063,1.402513,3.571026,zero 
7.928184,6.248832,6.731384,7.160842,6.922870,6.612086,6.523038,7.281889,6.900851,6.854111,3.958795,4.889486,2.384406,2.740222,2.713839,2.793885,4.035551,3.675488,1.531801,3.138679,zero 
7.722711,7.488737,7.499976,7.537915,7.471979,6.608141,7.882842,7.391177,5.923351,6.660975,3.586345,3.786474,2.660061,2.470130,2.516043,2.276006,3.612958,4.057103,1.297368,3.745547,zero 
7.757749,6.656198,6.045260,6.436479,6.441892,5.989059,5.929848,6.516654,5.550089,6.072496,2.963924,3.635132,1.813655,1.945518,3.141546,3.040764,3.205723,3.899508,1.693303,3.421447,zero 
8.785104,8.058111,7.807945,8.467737,8.372191,7.851373,7.795083,8.132415,6.356026,7.650545,3.276118,5.029324,3.379876,2.252353,2.535161,2.659196,4.808715,2.337146,1.927156,2.517269,zero 
8.014511,5.698382,6.433198,6.820849,7.073671,6.324942,7.078247,6.628505,5.661525,6.449393,3.058347,2.298140,2.358457,2.109727,2.432834,2.733752,3.396142,3.649961,1.140826,3.237916,zero 
8.081538,6.518118,6.804261,6.648298,6.848426,5.817826,6.698498,6.297913,5.547110,5.811457,3.035373,2.188525,2.148776,1.856155,1.771091,2.717186,3.404205,2.675193,1.135901,2.344159,zero 
8.259845,6.805364,7.477653,7.880683,7.934732,7.093353,7.637338,7.897785,6.807013,7.550160,2.935862,3.516804,2.445813,2.191221,2.870361,2.258312,3.914205,3.641289,1.219055,3.520110,zero 
8.423297,8.423752,8.202292,8.461938,8.196586,7.770239,7.825056,8.012376,6.698920,7.374645,3.583629,5.785182,2.897688,2.401590,2.835639,3.148917,5.067327,2.873248,1.969879,3.092587,zero 
8.232222,6.213670,6.900505,6.623919,7.142104,6.570521,6.197859,6.877598,6.834486,6.787317,4.005464,4.634187,2.547009,2.500438,2.587767,3.119764,4.414315,3.728407,1.598318,3.126643,zero 
9.617491,6.663999,8.017759,9.025300,8.963701,8.571580,8.371183,8.996286,8.665515,8.811130,2.905679,5.758487,3.229742,3.746444,3.228507,3.456937,4.167596,4.563878,2.267906,4.497447,zero 
8.321138,7.210956,7.366942,6.715727,7.629973,6.477996,7.160586,6.938909,5.668210,6.393049,2.578916,2.648876,2.003553,1.741781,2.072628,2.311950,3.038737,2.458320,1.173674,2.402621,zero 
7.682811,7.599603,7.263498,7.116461,6.952168,6.469470,7.229740,7.479096,5.714716,6.740332,3.054980,4.709097,2.251800,1.773973,2.755396,2.670446,3.992925,3.451907,1.223134,2.968017,zero 
8.383377,6.588353,7.233069,6.254248,7.926741,6.497467,7.403664,6.982014,6.277780,6.798005,2.062638,1.968012,1.851979,1.673457,2.197480,1.869550,3.223953,2.785649,1.122877,2.548168,zero 
7.720804,5.307624,6.809791,7.004728,6.584861,5.485772,6.255610,5.930185,6.130122,6.286654,3.460824,3.699212,3.271279,2.608380,2.554290,3.324576,4.221416,2.197930,2.021952,2.208097,zero 
8.111104,6.076082,6.620120,5.894728,6.484857,6.049891,6.246724,6.695991,6.278368,6.158842,2.375527,3.157156,2.085055,1.927917,2.853758,1.931958,2.682910,3.643680,1.663208,3.235863,zero 
8.262541,6.259523,7.034840,7.241939,7.414543,6.604248,7.507320,6.928213,6.214170,6.672010,3.552038,3.310501,3.388708,2.221092,2.432730,2.716617,4.114192,2.901002,1.489927,2.967048,zero 
8.784227,8.577195,7.988023,8.144576,8.045573,7.464148,7.943112,7.871329,6.598654,7.162521,3.732526,3.862782,2.856175,2.097229,2.007497,2.702310,4.788566,2.492861,1.593629,2.348497,zero 
7.945299,7.270831,7.194003,6.936955,8.136790,7.257982,7.946969,7.945655,6.011456,7.498262,3.330141,3.890473,3.281822,2.723098,3.125849,2.184377,3.880848,4.010605,1.737429,3.607246,zero 
8.958637,9.020760,8.886596,9.057332,8.157167,8.777713,9.230677,8.705135,8.052153,7.352366,3.314663,6.363935,3.636018,2.852299,3.302560,3.228730,4.809139,3.701016,2.202400,3.846485,zero 
8.215068,7.013699,7.869215,8.419691,8.084929,7.469422,7.381544,8.662837,7.407443,7.808453,3.011631,5.166089,2.231219,2.649408,3.204680,2.555961,4.014213,3.432182,1.438609,3.645053,zero 
9.265558,8.172085,7.475290,8.333183,8.707181,8.326697,8.456291,8.308087,7.085797,8.003113,2.495836,3.240167,2.438889,2.362909,2.861577,2.428757,4.025801,3.500110,1.602960,3.563200,zero 
8.098740,5.434730,6.540031,5.708790,6.598754,5.663321,6.390676,6.461304,5.967342,6.214531,2.917217,2.480358,2.470467,2.415339,2.833528,2.471490,3.361305,3.016181,1.254280,2.999189,zero 
8.032758,6.931916,7.056791,7.280782,7.560586,6.407268,7.400715,7.255598,5.521967,6.747729,2.931690,2.212690,2.232517,1.671956,2.211757,2.433521,3.268062,3.341968,1.052870,2.969502,zero 
8.825048,7.284288,7.309255,7.120791,7.195437,6.855287,7.204772,7.178650,5.869994,6.930177,2.962095,3.665973,2.065306,1.729217,1.942804,2.429008,3.835623,2.432539,1.194201,2.441350,zero 
8.553802,7.816449,7.023473,7.545593,7.644795,7.087405,6.166191,8.022391,5.930298,6.891286,2.550782,3.601428,2.132379,1.795850,2.306835,1.995599,1.931896,3.406427,1.446145,2.849685,zero 
7.775781,6.854872,7.052088,6.855456,7.180873,6.811263,7.525170,7.757791,5.610539,6.942941,3.530491,4.896419,2.697994,2.106903,3.053325,2.183954,3.589164,3.591932,1.224076,3.123804,zero 
7.929711,6.792849,7.163302,7.446662,7.235291,6.734518,7.097690,7.705268,6.708928,7.477581,3.353987,5.395733,2.178140,1.968385,2.271718,3.083800,4.240911,3.052464,1.009831,2.366595,zero 
7.525246,7.261027,7.660909,8.501161,7.505853,7.048548,6.626036,7.668767,7.166273,6.747760,4.037080,4.996502,3.152186,3.169232,2.903673,3.269631,4.432454,3.642316,1.717359,3.982923,zero 
8.055738,4.817159,6.473629,7.176486,6.344879,6.664948,6.555156,6.947597,6.902381,6.548484,3.437869,4.175958,2.828954,2.922012,2.760048,2.504044,3.014859,3.185229,1.909388,3.157047,zero 
7.669626,5.827348,6.545567,6.738490,6.293506,5.716788,6.071790,6.242080,6.222543,5.783045,4.200343,4.520613,2.871811,2.838368,2.246195,3.732995,4.699612,2.499799,2.027099,2.272728,zero 
